ID,Test,Name xml:lang,Name #text,Prepared,Sender id,Sender Name xml:lang,Sender Name #text,Sender Contact Department xml:lang,Sender Contact Department #text,Receiver id,KeyFamilyRef,KeyFamilyAgency,DataSetAgency,DataSetID,DataSetAction,Extracted,Source xml:lang,Source #text,ACCOUNTING_ENTRY,ACTIVITY,ADJUSTMENT,FREQ,STO,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,INSTR_ASSET,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_FORMAT,DECIMALS,TABLE_IDENTIFIER,TITLE,UNIT_MULT,COMPILING_ORG,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2007-Q1,27965,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2007-Q2,12741,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2007-Q3,13096,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2007-Q4,13012,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2008-Q1,29838,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2008-Q2,12512,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2008-Q3,11782,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2008-Q4,12670,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2009-Q1,21554,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2009-Q2,15163,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2009-Q3,13814,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2009-Q4,14756,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q1,25183,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q2,15028,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q3,13109,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q4,13386,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q1,26370,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q2,15838,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q3,13879,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q4,13795,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q1,24416,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q2,15909,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q3,14401,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q4,14381,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q1,24816,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q2,17581,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q3,14525,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q4,14578,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q1,26041,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q2,16172,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q3,14933,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q4,15761,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q1,26452,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q2,16929,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q3,15693,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q4,16024,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q1,25959,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q2,17106,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q3,15990,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q4,16223,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q1,27284,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q2,17834,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q3,15612,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q4,15895,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q1,27334,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q2,17253,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q3,16288,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q4,17459,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q1,27572,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q2,18205,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q3,17300,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q4,17421,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q1,28884,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q2,17958,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q3,17107,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q4,19163,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q1,29256,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,K,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q2,19393,A,F
